fold_id,ticker,pe_value,ev_ebitda_value,rank_pe,rank_ev_ebitda,rank_combined,selected_flag
T04_20220215,TEL,20.08005501942525,15.083682900740007,74.0,76.0,75.0,0
T04_20220215,EFX,21.527184051217382,14.954234524545756,78.0,74.0,76.0,0
T04_20220215,LNT,22.721773578274636,14.377655960972552,83.0,69.0,76.0,0
T04_20220215,QCOM,19.816723940435285,16.21119912163752,71.0,81.0,76.0,0
T04_20220215,BAX,21.723349324337722,15.013437504066,80.0,75.0,77.5,0
T04_20220215,AKAM,27.967254100578558,12.446157940990336,99.0,57.0,78.0,0
T04_20220215,AEE,15.397809717777001,24.27749145806795,46.0,111.0,78.5,0
T04_20220215,ABT,17.736767289976193,19.361694687269804,61.0,98.0,79.5,0
T04_20220215,AWK,24.834180079942627,14.420127059413135,89.0,70.0,79.5,0
T04_20220215,CSCO,20.174721359763446,16.90713173799659,75.0,86.0,80.5,0
T04_20220215,APD,25.34049098477042,14.554449935356246,91.0,71.0,81.0,0
T04_20220215,CHD,17.7720588796279,22.80035091404585,62.0,106.0,84.0,0
T04_20220215,AEP,17.652893066406246,23.857055463960894,60.0,109.0,84.5,0
T04_20220215,MCO,20.901141148556324,18.303938940469862,76.0,94.0,85.0,0
T04_20220215,DLR,38.89743554965722,12.188983059845677,119.0,55.0,87.0,0
T04_20220215,WAT,21.484217185794787,19.617611877086887,77.0,99.0,88.0,0
T04_20220215,ORCL,22.22005477522741,18.443775075498483,81.0,95.0,88.0,0
T04_20220215,ECL,16.145374449339208,30.563409624413147,53.0,124.0,88.5,0
T04_20220215,VMC,26.084138015220905,17.10585128459569,94.0,87.0,90.5,0
T04_20220215,IT,23.645699859424756,18.298871321913975,88.0,93.0,90.5,0
T04_20220215,AME,23.094903982796023,18.806033982622523,85.0,97.0,91.0,0
T04_20220215,MCHP,30.604083002830038,15.68516842347704,104.0,78.0,91.0,0
T04_20220215,MSI,25.531500502823416,17.99710197899032,92.0,91.0,91.5,0
T04_20220215,SBUX,25.54324382060283,18.1748694921512,93.0,92.0,92.5,0
T04_20220215,BSX,39.29464135851178,13.416465048034334,120.0,65.0,92.5,0
T04_20220215,FRT,22.92678186199798,21.284985615122288,84.0,103.0,93.5,0
T04_20220215,MLM,26.479367934362106,17.57051009652,97.0,90.0,93.5,0
T04_20220215,SYY,35.292886390845645,15.440435238538017,113.0,77.0,95.0,0
T04_20220215,CRL,33.761339620174134,16.780915899981835,108.0,85.0,96.5,0
T04_20220215,IEX,26.455049000340377,19.808932124291342,95.0,100.0,97.5,0
T04_20220215,AMGN,32.0371963435488,17.421353895022023,106.0,89.0,97.5,0
T04_20220215,TRMB,23.572414003569506,26.46203368030895,87.0,116.0,101.5,0
T04_20220215,AAPL,28.65505692970693,22.803960294043538,100.0,107.0,103.5,0
T04_20220215,EXR,26.47107337131973,24.952090642739524,96.0,112.0,104.0,0
T04_20220215,PAYX,31.19740275593547,21.358968722358853,105.0,104.0,104.5,0
T04_20220215,VLO,47.342245336522375,16.780731824289756,127.0,84.0,105.5,0
T04_20220215,MCK,35.52529103715752,21.81410430908203,114.0,105.0,109.5,0
T04_20220215,ALB,54.613122033857124,17.15991033091097,131.0,88.0,109.5,0
T04_20220215,MSFT,29.228599340535325,27.708274240628224,102.0,119.0,110.5,0
T04_20220215,BR,28.666020365594658,29.787504291348316,101.0,122.0,111.5,0
T04_20220215,ACN,34.24220412288037,25.329093379229263,110.0,113.0,111.5,0
T04_20220215,WST,30.08352811219262,29.74996963701314,103.0,121.0,112.0,0
T04_20220215,CCI,42.24489951620296,20.10261236981909,124.0,101.0,112.5,0
T04_20220215,FFIV,37.06801358391257,24.21281246273443,116.0,110.0,113.0,0
T04_20220215,AMT,32.460361528462926,29.025570884913016,107.0,120.0,113.5,0
T04_20220215,PTC,26.824643826597672,33.03070245322306,98.0,130.0,114.0,0
T04_20220215,JKHY,34.761317374774954,26.922906499587803,112.0,117.0,114.5,0
T04_20220215,TDY,42.16451956802837,23.381405538843477,123.0,108.0,115.5,0
T04_20220215,ESS,78.75990159440754,18.555420001050123,136.0,96.0,116.0,0
T04_20220215,RTX,36.73437535762787,27.05956865289895,115.0,118.0,116.5,0
T04_20220215,KO,60.90999984741211,20.53250452003838,132.0,102.0,117.0,0
T04_20220215,ROP,34.048537150002396,31.37896213676149,109.0,127.0,118.0,0
T04_20220215,COST,46.71999844637784,25.33107973596664,126.0,114.0,120.0,0
T04_20220215,TFX,37.468572126116065,31.09069429546207,117.0,125.0,121.0,0
T04_20220215,FDS,38.74643874643875,32.93496555392277,118.0,129.0,123.5,0
T04_20220215,ADSK,34.270191612747794,60.47952115508411,111.0,140.0,125.5,0
T04_20220215,IDXX,41.97781389623562,34.62935552426567,122.0,131.0,126.5,0
T04_20220215,CME,41.75524411501585,37.79310969888006,121.0,133.0,127.0,0
T04_20220215,CNC,200.19048055013016,26.02904959648658,140.0,115.0,127.5,0
T04_20220215,AON,48.80274254093858,31.13522157804079,129.0,126.0,127.5,0
T04_20220215,RMD,63.23924731182795,29.80391963607506,133.0,123.0,128.0,0
T04_20220215,CDNS,48.20792320931312,36.75331573681889,128.0,132.0,130.0,0
T04_20220215,EQR,53.61490664274788,39.90894962857388,130.0,135.0,132.5,0
T04_20220215,CRM,145.7482993197279,39.19081011256689,139.0,134.0,136.5,0
T04_20220215,EA,87.33766233766235,43.18689903846154,137.0,136.0,136.5,0
T04_20220215,SBAC,75.93611733626382,54.96366218708374,135.0,138.0,136.5,0
T04_20220215,INTU,69.17169453432176,58.47468548480868,134.0,139.0,136.5,0
T04_20220215,EQIX,143.5778262010261,50.668228566438444,138.0,137.0,137.5,0
T05_20230215,LRCX,1.3232197184286187,0.39251132289923574,1.0,1.0,1.0,1
T05_20230215,BKNG,1.8833152549750793,0.42635970332257006,5.0,2.0,3.5,1
T05_20230215,LUMN,1.7935780210232515,0.5271471384175777,4.0,3.0,3.5,1
T05_20230215,NRG,1.723424811498542,1.168145464831221,3.0,4.0,3.5,1
T05_20230215,ORLY,1.719536771314449,2.4681888336526048,2.0,9.0,5.5,1
T05_20230215,CTRA,2.747519302788748,1.8338401145726535,6.0,5.0,5.5,1
T05_20230215,MOS,2.8305760942318745,1.8818366970018094,7.0,7.0,7.0,1
T05_20230215,VLO,3.4083977784850656,2.3562192174384853,8.0,8.0,8.0,0
T05_20230215,STLD,3.7981263313743057,2.9243791764357923,9.0,11.0,10.0,0
T05_20230215,TSCO,4.920123294148848,3.4510252606764915,11.0,12.0,11.5,0
T05_20230215,MGM,5.9302013832450715,2.9068004895613373,14.0,10.0,12.0,0
T05_20230215,CNP,5.201785564422607,4.524370918101989,12.0,17.0,14.5,0
T05_20230215,PNW,6.3803420107588815,4.311085815921086,15.0,16.0,15.5,0
T05_20230215,KR,8.854000091552734,3.5622935532709845,20.0,13.0,16.5,0
T05_20230215,LNT,7.858823327457204,5.255800319543439,18.0,18.0,18.0,0
T05_20230215,TSN,9.101040118870728,4.1756523407521104,22.0,15.0,18.5,0
T05_20230215,EOG,9.174161226216764,5.259285460219484,23.0,19.0,21.0,0
T05_20230215,ATO,8.904036836413509,5.46645671184544,21.0,22.0,21.5,0
T05_20230215,MU,11.182640172258209,4.076651684447625,29.0,14.0,21.5,0
T05_20230215,EQT,7.579208128523119,6.982229546693309,17.0,27.0,22.0,0
T05_20230215,SWKS,8.377839184923166,7.5485719330828465,19.0,30.0,24.5,0
T05_20230215,SEE,11.214601466086059,5.352032646644695,30.0,21.0,25.5,0
T05_20230215,EXPD,10.64386126474454,6.9104638343809235,28.0,26.0,27.0,0
T05_20230215,CHRW,9.998098888324694,7.699762185192605,25.0,31.0,28.0,0
T05_20230215,CBRE,9.73993494409472,8.224506465358797,24.0,33.0,28.5,0
T05_20230215,WY,13.087648794470557,6.335770848835358,33.0,24.0,28.5,0
T05_20230215,NI,13.366336633663366,5.600399897898409,35.0,23.0,29.0,0
T05_20230215,ETR,5.2772327307045055,10.507110291290138,13.0,46.0,29.5,0
T05_20230215,DVA,14.869410151445804,6.391907316207209,39.0,25.0,32.0,0
T05_20230215,MCK,11.802661948991805,9.018554474343919,31.0,36.0,33.5,0
T05_20230215,ODFL,12.577816600530921,9.146414395534455,32.0,38.0,35.0,0
T05_20230215,NTAP,10.332330689394384,10.7864695942024,27.0,50.0,38.5,0
T05_20230215,JBHT,16.11390233638898,8.966278868754399,42.0,35.0,38.5,0
T05_20230215,CPRT,10.132267308789631,11.256841501734401,26.0,52.0,39.0,0
T05_20230215,QCOM,14.752772430622915,10.025974608923306,38.0,42.0,40.0,0
T05_20230215,CNC,16.101321249806407,10.123837074627263,41.0,43.0,42.0,0
T05_20230215,WMB,19.57316980129335,8.153869408232579,53.0,32.0,42.5,0
T05_20230215,FIS,22.260725065426467,7.378264001305021,63.0,28.0,45.5,0
T05_20230215,TPR,13.50297587258475,11.366879156326698,36.0,55.0,45.5,0
T05_20230215,ED,15.353534839771411,11.327502880846739,40.0,54.0,47.0,0
T05_20230215,LOW,18.928697075642337,10.66882533482143,48.0,47.0,47.5,0
T05_20230215,CPB,19.29924271323464,10.244866217885699,51.0,44.0,47.5,0
T05_20230215,ESS,23.61500505633793,7.522127820683075,69.0,29.0,49.0,0
T05_20230215,MCHP,18.20127196231131,11.263478757455147,46.0,53.0,49.5,0
T05_20230215,IRM,13.281795092651672,14.147886054726586,34.0,66.0,50.0,0
T05_20230215,WMT,22.41131493804653,9.557921531609319,65.0,41.0,53.0,0
T05_20230215,DTE,27.12826581578923,5.28790301324023,86.0,20.0,53.0,0
T05_20230215,DGX,23.840649612550813,9.131831744244991,71.0,37.0,54.0,0
T05_20230215,GWW,18.93245096848174,12.708801854159184,49.0,60.0,54.5,0
T05_20230215,OKE,18.382585268851006,12.990204617979497,47.0,62.0,54.5,0
T05_20230215,HD,19.423985611229938,12.254271656288115,52.0,58.0,55.0,0
T05_20230215,CSCO,17.49097500467128,14.285139872095714,43.0,68.0,55.5,0
T05_20230215,CHD,34.487602927468046,1.872962391548474,107.0,6.0,56.5,0
T05_20230215,RL,23.82080871934835,10.436335692468578,70.0,45.0,57.5,0
T05_20230215,FRT,22.06626493768041,12.586000610662863,61.0,59.0,60.0,0
T05_20230215,TEL,21.191083094116987,13.654023983365013,58.0,65.0,61.5,0
T05_20230215,V,4.840769680036906,27.312656026587607,10.0,113.0,61.5,0
T05_20230215,BLK,19.250132972924142,15.384453128684628,50.0,74.0,62.0,0
T05_20230215,BBY,25.560343950644302,10.75567210314143,77.0,49.0,63.0,0
T05_20230215,TDY,21.16832633671912,14.42231620614749,57.0,69.0,63.0,0
T05_20230215,DRI,22.879875766319717,12.83816215356885,67.0,61.0,64.0,0
T05_20230215,TGT,25.809384790683424,10.91276935429982,78.0,51.0,64.5,0
T05_20230215,AAP,23.900472873006763,11.956658748096144,73.0,57.0,65.0,0
T05_20230215,PNR,17.68012431837758,18.365003200059526,45.0,86.0,65.5,0
T05_20230215,ABT,20.12757950831086,16.244605355228973,54.0,78.0,66.0,0
T05_20230215,AZO,21.809399201515085,15.374005031392926,60.0,73.0,66.5,0
T05_20230215,UNH,22.838214783821485,14.93708116740778,66.0,71.0,68.5,0
T05_20230215,ROP,7.155295253528354,36.2703447424357,16.0,124.0,70.0,0
T05_20230215,CRL,27.075349707136372,11.662811488210295,85.0,56.0,70.5,0
T05_20230215,AKAM,31.46400146484374,9.53978668850006,102.0,40.0,71.0,0
T05_20230215,MHK,38.009646007869016,8.595983818976993,111.0,34.0,72.5,0
T05_20230215,PPL,35.70129840404956,9.254167047159578,108.0,39.0,73.5,0
T05_20230215,GRMN,21.343478327212118,18.74411257139088,59.0,88.0,73.5,0
T05_20230215,SRE,31.302371420879123,10.740133274673353,100.0,48.0,74.0,0
T05_20230215,SYY,26.230507543531512,14.22734584125835,82.0,67.0,74.5,0
T05_20230215,EQR,23.364910995751078,17.525217827611815,68.0,82.0,75.0,0
T05_20230215,AON,21.046760676300515,19.92032374372978,56.0,94.0,75.0,0
T05_20230215,UHS,20.320987570596493,21.530027287923865,55.0,96.0,75.5,0
T05_20230215,XEL,25.526316363112368,15.640286908187898,76.0,75.0,75.5,0
T05_20230215,RSG,24.76574755090428,15.770282575727213,75.0,76.0,75.5,0
T05_20230215,CME,22.30924091067924,18.881097181158648,64.0,89.0,76.5,0
T05_20230215,EXR,22.155736704341706,19.719101024839006,62.0,93.0,77.5,0
T05_20230215,PCG,13.765217324961787,31.695219152627264,37.0,121.0,79.0,0
T05_20230215,EA,26.05517157192888,16.8788634413491,80.0,81.0,80.5,0
T05_20230215,MLM,28.674156388986425,15.300913423118226,91.0,72.0,81.5,0
T05_20230215,VMC,31.322114895551636,13.02485528166504,101.0,63.0,82.0,0
T05_20230215,TECH,17.5743714077249,31.050481105123907,44.0,120.0,82.0,0
T05_20230215,KDP,24.12162213712125,19.588230406764502,74.0,91.0,82.5,0
T05_20230215,APD,27.91560269431581,15.86003217166431,88.0,77.0,82.5,0
T05_20230215,ACN,26.12624831030739,18.670086276826403,81.0,87.0,84.0,0
T05_20230215,IEX,26.020594756172237,19.692539983616395,79.0,92.0,85.5,0
T05_20230215,FFIV,29.747984486241496,16.82155234889117,94.0,80.0,87.0,0
T05_20230215,PAYX,27.566986449027173,19.180814349394883,87.0,90.0,88.5,0
T05_20230215,AEE,23.84166717529297,24.88026828394391,72.0,106.0,89.0,0
T05_20230215,AAPL,26.37181694924527,20.412918285516508,83.0,95.0,89.0,0
T05_20230215,ORCL,30.673609839545353,17.849021487829994,97.0,83.0,90.0,0
T05_20230215,AME,29.89774988716609,18.239432770442626,96.0,85.0,90.5,0
T05_20230215,TFX,26.634698078550144,24.41322501069222,84.0,104.0,94.0,0
T05_20230215,WAT,28.0749994913737,23.798412660151634,90.0,100.0,95.0,0
T05_20230215,ROL,81.61363601684572,13.552049658203925,128.0,64.0,96.0,0
T05_20230215,KO,29.795000076293945,23.057725632922608,95.0,99.0,97.0,0
T05_20230215,ADI,29.724241314512312,24.38056602475264,93.0,103.0,98.0,0
T05_20230215,EIX,77.81608844625543,14.636599898734362,126.0,70.0,98.0,0
T05_20230215,DLR,46.95454431959418,16.286640329047945,119.0,79.0,99.0,0
T05_20230215,EFX,42.18725845160171,18.015784181725717,115.0,84.0,99.5,0
T05_20230215,TRMB,27.965173673866996,26.650182184693747,89.0,111.0,100.0,0
T05_20230215,MSFT,31.171297144006797,24.290592006395528,99.0,102.0,100.5,0
T05_20230215,RTX,28.988571166992188,26.812784011750633,92.0,112.0,102.0,0
T05_20230215,TER,31.07736363451938,26.002213264852774,98.0,107.0,102.5,0
T05_20230215,COST,36.51999991280692,22.823654427335615,109.0,98.0,103.5,0
T05_20230215,WST,32.883391363460696,24.796258930052538,104.0,105.0,104.5,0
T05_20230215,TMO,33.639763625510014,26.26465413517372,105.0,109.0,107.0,0
T05_20230215,JKHY,34.37346789301658,26.123324112920624,106.0,108.0,107.0,0
T05_20230215,MCD,56.8358203749667,22.539916751830408,122.0,97.0,109.5,0
T05_20230215,IT,37.66557537141392,26.428643912166567,110.0,110.0,110.0,0
T05_20230215,RMD,38.85714374011075,27.44135094882999,112.0,115.0,113.5,0
T05_20230215,AMT,31.806168297138864,38.924219522412436,103.0,126.0,114.5,0
T05_20230215,MSI,40.53800443600968,28.279543102183418,114.0,116.0,115.0,0
T05_20230215,FDS,39.642075502155905,28.80477811670928,113.0,118.0,115.5,0
T05_20230215,STX,102.8142874581473,24.099741052698207,131.0,101.0,116.0,0
T05_20230215,BR,48.06312231526422,27.39987331546468,120.0,114.0,117.0,0
T05_20230215,PTC,46.15570913136624,29.130261304216255,118.0,119.0,118.5,0
T05_20230215,ECL,43.48806285099262,32.86590627971838,116.0,122.0,119.0,0
T05_20230215,PWR,65.54621848739495,28.401182890833525,124.0,117.0,120.5,0
T05_20230215,SBAC,45.389935955311515,42.83523566115392,117.0,127.0,122.0,0
T05_20230215,AMD,56.03947388498405,45.462461277064754,121.0,128.0,124.5,0
T05_20230215,ADSK,73.72347227630124,38.21118207503892,125.0,125.0,125.0,0
T05_20230215,INTU,63.82424094460229,50.56817178897329,123.0,130.0,126.5,0
T05_20230215,ALGN,89.75862457518232,34.11919512938061,130.0,123.0,126.5,0
T05_20230215,IDXX,86.63131765243581,48.75498892329129,129.0,129.0,129.0,0
T05_20230215,EQIX,80.71587125416202,55.86831631140106,127.0,131.0,129.0,0
T06_20240215,BKNG,0.7417502111395141,0.49370655486114434,1.0,1.0,1.0,1
T06_20240215,VLO,1.9644439055501393,1.2616018450609636,3.0,2.0,2.5,1
T06_20240215,ORLY,1.6948083602705377,2.496423474558687,2.0,6.0,4.0,1
T06_20240215,TSCO,2.9395177177094203,2.206101277001848,4.0,5.0,4.5,1
T06_20240215,MPC,3.7658825578939052,1.8624996032795404,6.0,4.0,5.0,1
T06_20240215,LRCX,4.116126051894179,1.816332733561604,8.0,3.0,5.5,1
T06_20240215,SRE,3.854565336249317,3.8674746997188856,7.0,12.0,9.5,1
T06_20240215,BBY,6.719172054534555,3.196095473125961,15.0,7.0,11.0,0
T06_20240215,CNP,4.976785864148821,4.412567396772538,11.0,14.0,12.5,0
T06_20240215,EOG,6.389821029082775,3.981427174975562,14.0,13.0,13.5,0
T06_20240215,WMT,8.061428615025113,3.4299312916868514,22.0,9.0,15.5,0
T06_20240215,PNW,6.801691987460717,4.621999983038074,16.0,15.0,15.5,0
T06_20240215,CPB,8.654087794401862,3.420571014555125,24.0,8.0,16.0,0
T06_20240215,GEN,5.749999835926999,5.923241421327752,13.0,22.0,17.5,0
T06_20240215,PEG,5.098374548684439,5.955696911147109,12.0,23.0,17.5,0
T06_20240215,RCL,7.409433808716586,4.642432404081177,18.0,17.0,17.5,0
T06_20240215,TGT,9.755333455403646,3.58918240493285,27.0,10.0,18.5,0
T06_20240215,NVDA,6.913225226579225,6.0476267238250605,17.0,24.0,20.5,0
T06_20240215,LNT,7.844408675182967,5.46647777082959,21.0,20.0,20.5,0
T06_20240215,RL,9.058000183105468,4.935167468657699,25.0,19.0,22.0,0
T06_20240215,EIX,10.599680874716533,4.641001887765439,30.0,16.0,23.0,0
T06_20240215,SWKS,7.48192768921504,6.470175085212184,19.0,27.0,23.0,0
T06_20240215,NVR,9.461093452760268,6.427274882360305,26.0,26.0,26.0,0
T06_20240215,EBAY,3.296210280888227,9.589331253488913,5.0,52.0,28.5,0
T06_20240215,ED,7.71828532114638,7.348879692536258,20.0,37.0,28.5,0
T06_20240215,BALL,11.015929500613591,6.48299229980073,31.0,28.0,29.5,0
T06_20240215,CTRA,12.843749920527133,5.887860121678128,40.0,21.0,30.5,0
T06_20240215,AZO,9.837111490297834,6.933425887005599,28.0,33.0,30.5,0
T06_20240215,HD,11.238094820176334,6.603118062130606,32.0,30.0,31.0,0
T06_20240215,ETR,4.906771344455349,10.293053899342805,10.0,57.0,33.5,0
T06_20240215,OKE,8.369846591118227,8.676841744569952,23.0,45.0,34.0,0
T06_20240215,LOW,12.531833250881158,6.915172128642115,38.0,31.0,34.5,0
T06_20240215,CNC,9.886364021686592,8.130942271857476,29.0,41.0,35.0,0
T06_20240215,CTSH,11.558518021195024,6.969286329809748,36.0,34.0,35.0,0
T06_20240215,UDR,14.3055552528018,6.917670587453925,44.0,32.0,38.0,0
T06_20240215,CBRE,12.935528539335778,8.080320188985942,41.0,40.0,40.5,0
T06_20240215,TPR,11.308457483699668,9.52652533144186,34.0,51.0,42.5,0
T06_20240215,EA,12.75907910113001,8.937846659327477,39.0,48.0,43.5,0
T06_20240215,ESS,19.81587796597868,6.15865352601797,63.0,25.0,44.0,0
T06_20240215,COR,14.091898538757842,9.601016054717261,43.0,53.0,48.0,0
T06_20240215,TRGP,26.053071688007375,3.862790450708561,86.0,11.0,48.5,0
T06_20240215,UNP,13.888581100430033,9.847620434698575,42.0,55.0,48.5,0
T06_20240215,FRT,15.439576900977743,8.767990200468985,50.0,47.0,48.5,0
T06_20240215,STLD,12.373878425757876,11.10594169988746,37.0,60.0,48.5,0
T06_20240215,UNH,15.266119721067188,9.480345306492158,49.0,49.0,49.0,0
T06_20240215,CAT,14.725159859809423,9.625041175128873,47.0,54.0,50.5,0
T06_20240215,DG,17.53766146573154,8.439391600787173,58.0,43.0,50.5,0
T06_20240215,SNA,14.361986118526428,10.582314850398221,46.0,58.0,52.0,0
T06_20240215,KR,21.599077848794824,7.177514291414432,71.0,36.0,53.5,0
T06_20240215,VMC,20.205000559488933,8.287888537425433,65.0,42.0,53.5,0
T06_20240215,ATO,18.224879847379015,9.52435202479256,59.0,50.0,54.5,0
T06_20240215,MCHP,16.083821079187228,10.905638698176963,52.0,59.0,55.5,0
T06_20240215,NI,25.71287060728167,6.546752335911651,85.0,29.0,57.0,0
T06_20240215,WYNN,19.507380693161174,10.067049421058085,61.0,56.0,58.5,0
T06_20240215,GWW,17.261569461156142,11.456764720802877,56.0,62.0,59.0,0
T06_20240215,CBOE,16.686995296734864,12.39061654097757,54.0,65.0,59.5,0
T06_20240215,CSCO,14.821752680752573,12.593151874969264,48.0,71.0,59.5,0
T06_20240215,JBHT,21.89989977770739,8.767140548996418,74.0,46.0,60.0,0
T06_20240215,TEL,14.316999816894532,14.492641450130227,45.0,77.0,61.0,0
T06_20240215,STZ,11.264949121273432,18.163563559353314,33.0,89.0,61.0,0
T06_20240215,SYY,19.035970564368817,12.125563329631088,60.0,64.0,62.0,0
T06_20240215,UHS,15.859649241783927,13.032265861576862,51.0,73.0,62.0,0
T06_20240215,JBL,23.5066655476888,8.510611135649528,82.0,44.0,63.0,0
T06_20240215,WMB,37.163041985553235,4.857960604175316,110.0,18.0,64.0,0
T06_20240215,V,4.905377286772487,28.610200431838102,9.0,121.0,65.0,0
T06_20240215,ORCL,19.82073792254778,12.461107620675644,64.0,66.0,65.0,0
T06_20240215,CCI,11.40337886629034,19.130542449889816,35.0,96.0,65.5,0
T06_20240215,CME,16.421790215755717,14.687484972288184,53.0,78.0,65.5,0
T06_20240215,MOH,21.211508505510785,11.733907598093015,69.0,63.0,66.0,0
T06_20240215,DRI,20.322904240652377,12.519000585223672,67.0,68.0,67.5,0
T06_20240215,KDP,17.46629222055499,15.21462927768593,57.0,79.0,68.0,0
T06_20240215,APD,21.634890080861982,12.480621055081084,72.0,67.0,69.5,0
T06_20240215,ULTA,20.278607152040284,14.3228741171975,66.0,75.0,70.5,0
T06_20240215,DLTR,22.350627971145343,12.553741563732899,76.0,69.0,72.5,0
T06_20240215,MGM,41.44230622511642,7.855564309293931,117.0,38.0,77.5,0
T06_20240215,MCD,21.715772719610307,16.253582954281704,73.0,83.0,78.0,0
T06_20240215,LYV,44.894737718207985,7.914678948205983,119.0,39.0,79.0,0
T06_20240215,MCK,20.93913013150232,18.316491458644677,68.0,90.0,79.0,0
T06_20240215,ODFL,22.754209819592926,15.878908278943163,79.0,81.0,80.0,0
T06_20240215,DGX,27.81637242410035,12.591144971331348,91.0,70.0,80.5,0
T06_20240215,XEL,27.193547613609773,12.761180795485366,90.0,72.0,81.0,0
T06_20240215,QCOM,22.28285653250558,18.13411775274151,75.0,88.0,81.5,0
T06_20240215,FFIV,23.92959495255969,15.334085266847698,84.0,80.0,82.0,0
T06_20240215,MDT,28.52525293626369,13.423201524477433,92.0,74.0,83.0,0
T06_20240215,KO,19.8000005086263,23.073765367701434,62.0,108.0,85.0,0
T06_20240215,AON,23.815908720999055,17.20110224019685,83.0,87.0,85.0,0
T06_20240215,AEE,21.331288624394887,20.530017325746503,70.0,101.0,85.5,0
T06_20240215,PNR,23.28086429172092,18.521510810346435,80.0,93.0,86.5,0
T06_20240215,FCX,37.87128712871287,11.432410106899903,112.0,61.0,86.5,0
T06_20240215,ZBH,30.121065744764863,14.462638487315974,98.0,76.0,87.0,0
T06_20240215,KMI,121.21428080967486,7.05290802162835,140.0,35.0,87.5,0
T06_20240215,MLM,29.016252147802682,16.267116756248264,95.0,84.0,89.5,0
T06_20240215,NTAP,29.383837253557715,16.275220922342495,96.0,85.0,90.5,0
T06_20240215,PAYX,26.635575035906147,18.943101867149615,89.0,95.0,92.0,0
T06_20240215,TDY,30.776035020422835,16.281240265459722,99.0,86.0,92.5,0
T06_20240215,AKAM,31.968481287915242,16.056737911560923,103.0,82.0,92.5,0
T06_20240215,BLK,23.32115686127904,22.350967408272833,81.0,104.0,92.5,0
T06_20240215,GRMN,22.497277510793587,23.591382604061756,77.0,109.0,93.0,0
T06_20240215,EQR,26.12554046498746,19.400881761835155,87.0,100.0,93.5,0
T06_20240215,EXR,28.58266215170584,18.765126373542557,93.0,94.0,93.5,0
T06_20240215,BLDR,26.475920420530503,19.355797621072707,88.0,99.0,93.5,0
T06_20240215,PCG,16.867347639434193,44.78575089809101,55.0,135.0,95.0,0
T06_20240215,FSLR,22.504225180182658,27.37355597610841,78.0,118.0,98.0,0
T06_20240215,AME,31.937501009772802,19.16883175396944,101.0,97.0,99.0,0
T06_20240215,RMD,29.936065673828125,20.825809538898543,97.0,102.0,99.5,0
T06_20240215,AAPL,28.59409029709977,22.429264876121,94.0,106.0,100.0,0
T06_20240215,RSG,32.46570408129089,19.332446966605445,104.0,98.0,101.0,0
T06_20240215,GNRC,47.51181114377001,18.335519283295618,121.0,91.0,106.0,0
T06_20240215,MKTX,31.95652173913043,24.511891637704448,102.0,112.0,107.0,0
T06_20240215,DLR,49.046204821898186,18.50190560811332,122.0,92.0,107.0,0
T06_20240215,ADBE,33.09641269290395,23.74126043663262,106.0,110.0,108.0,0
T06_20240215,WAT,31.225338019070357,26.653957189465178,100.0,117.0,108.5,0
T06_20240215,BR,33.050000508626304,25.117177224773755,105.0,113.0,109.0,0
T06_20240215,IEX,41.246375484742984,21.177519892101195,116.0,103.0,109.5,0
T06_20240215,ACN,34.430955492643655,26.16400893402391,107.0,115.0,111.0,0
T06_20240215,JKHY,34.53968290298703,26.62768787831385,108.0,116.0,112.0,0
T06_20240215,FDS,37.542070308549505,25.33239387446626,111.0,114.0,112.5,0
T06_20240215,TFX,46.28856679705222,22.649884436777644,120.0,107.0,113.5,0
T06_20240215,HOLX,36.90000152587892,30.31842756218959,109.0,124.0,116.5,0
T06_20240215,MSFT,39.395348600638926,31.898239635593466,113.0,125.0,119.0,0
T06_20240215,ECL,44.81780563575634,30.236935826734825,118.0,123.0,120.5,0
T06_20240215,EXPD,39.59748370092619,34.33531814732678,114.0,127.0,120.5,0
T06_20240215,RTX,41.161435388128844,35.202855185101924,115.0,129.0,122.0,0
T06_20240215,VRSK,166.6554012814083,22.39335519801317,142.0,105.0,123.5,0
T06_20240215,PLD,85.87097167968751,24.05384867323308,136.0,111.0,123.5,0
T06_20240215,COST,51.75071498325893,29.664957231329744,125.0,122.0,123.5,0
T06_20240215,PWR,65.4617729536984,27.40257429472144,131.0,119.0,125.0,0
T06_20240215,IDXX,52.13840669934407,34.90919203182439,126.0,128.0,127.0,0
T06_20240215,MPWR,50.78284974579659,41.09357674106639,123.0,132.0,127.5,0
T06_20240215,FTNT,59.54237469172074,32.88505828517111,130.0,126.0,128.0,0
T06_20240215,XYL,50.783672722018494,42.55534020787486,124.0,133.0,128.5,0
T06_20240215,CRM,101.7212552060649,27.496097094471526,138.0,120.0,129.0,0
T06_20240215,ADSK,57.16630196936542,44.27741935483871,128.0,134.0,131.0,0
T06_20240215,TRMB,58.97058973125383,48.49051804107874,129.0,136.0,132.5,0
T06_20240215,ALGN,85.33608512773326,37.651686889794874,135.0,131.0,133.0,0
T06_20240215,TMO,55.022066933221566,53.85514714586119,127.0,140.0,133.5,0
T06_20240215,SBAC,110.40104230244955,36.36877161223922,139.0,130.0,134.5,0
T06_20240215,EQIX,76.55030364856736,48.982385465781235,134.0,138.0,136.0,0
T06_20240215,FICO,72.81721359261459,51.95256609668429,133.0,139.0,136.0,0
